t,avg_water_temp,n_active_bubbles,retentained,dissolved,degraded,precipitated,leached
290.090539,72.57528687,2663,99.78634538,0.002619981,0.128848379,0.082186258,0.084806239
290.5924491,72.59259033,3177,99.78504016,0.002568626,0.129987238,0.082403975,0.084972601
291.0936628,72.65447998,1600,99.78386672,0.002467735,0.131010771,0.082654777,0.085122512
291.5939369,72.78240967,1452,99.78288153,0.002514812,0.131841467,0.082762195,0.085277007
292.0950195,72.90075684,1781,99.78183986,0.002612521,0.132723765,0.082823855,0.085436376
292.5958874,73.01385498,1971,99.78082957,0.002710398,0.133581633,0.082878401,0.085588799
293.1018545,73.06103516,3134,99.77945532,0.002758448,0.134778179,0.083008051,0.085766499
293.604754,73.14395142,1659,99.77821285,0.002724626,0.135853177,0.083209345,0.085933971
294.1064333,73.28125,1468,99.77717118,0.002746511,0.136755534,0.08332677,0.086073281
294.6078444,73.43786621,1252,99.77630522,0.002837887,0.137484376,0.083372516,0.086210403
295.1093565,73.59082031,1633,99.77539533,0.003001601,0.138218529,0.083384539,0.08638614
295.6101323,73.72842407,1044,99.77451054,0.003202304,0.138891186,0.083395968,0.086598272
296.1115591,73.85787964,1372,99.77362575,0.003367524,0.139587162,0.083419561,0.086787085
296.613664,73.97924805,1632,99.77271586,0.00351113,0.140321188,0.083451819,0.086962949
297.1156918,74.0774231,1589,99.77154869,0.003685384,0.141300113,0.083465809,0.087151193
297.6177014,74.20404053,1434,99.77055723,0.003857476,0.142107683,0.083477612,0.087335088
298.1191201,74.30862427,1702,99.76928966,0.003997691,0.14318656,0.08352609,0.087523781
298.6219135,74.43014526,1587,99.76807856,0.004120331,0.14420562,0.083595484,0.087715815
299.1252075,74.54812622,1656,99.76681727,0.004197073,0.145285023,0.083700635,0.087897708
299.6252666,74.67007446,1409,99.765625,0.004228367,0.146303172,0.083843461,0.088071828
300.1270325,74.7706604,2973,99.76417545,0.004193616,0.147576581,0.084054351,0.088247967
300.628063,74.86230469,1381,99.7626255,0.004040171,0.148933124,0.084401203,0.088441374
301.1281456,75.02017212,1018,99.76149598,0.00393846,0.149912859,0.084652698,0.088591158
301.6298098,75.17663574,1189,99.76034137,0.003900156,0.150924526,0.084833953,0.088734109
302.13235,75.32800293,1531,99.75923067,0.003887732,0.151898444,0.084983152,0.088870884
302.6333979,75.47583008,1451,99.75811998,0.003869705,0.1528875,0.085122815,0.08899252
303.1348437,75.61108398,1652,99.75701556,0.003860072,0.153873456,0.08525091,0.089110982
303.6353306,75.73272705,1036,99.75584212,0.003839726,0.154924609,0.085393546,0.089233272
304.1378521,75.86645508,1516,99.75485065,0.003842131,0.155801693,0.085505523,0.089347654
304.6381214,75.99224854,1174,99.75379016,0.003843014,0.15675283,0.085613995,0.089457009
305.1396321,76.10324097,1457,99.75249121,0.003838767,0.157949652,0.085720366,0.089559133
305.6397248,76.20883179,1047,99.75120482,0.003830946,0.159132792,0.085831442,0.089662388
306.1407265,76.32202148,1635,99.75,0.003823418,0.160240742,0.085935839,0.089759257
306.6424542,76.43661499,1138,99.74893323,0.003818731,0.161218848,0.086029188,0.089847919
307.1451054,76.54663086,1778,99.74774096,0.003818849,0.162320433,0.086119754,0.089938603
307.6472064,76.66409302,1183,99.7466491,0.003822082,0.163317729,0.086211092,0.090033174
308.1489071,76.78466797,1264,99.7455384,0.003837332,0.164330732,0.086293532,0.090130864
308.6489283,76.8911438,1169,99.74446536,0.003850574,0.165300052,0.086384013,0.090234587
309.1503647,76.99185181,1322,99.74341114,0.003855819,0.166248744,0.086484292,0.090340111
309.6524882,77.07592773,1173,99.74223143,0.003879909,0.167317355,0.08657131,0.090451219
310.1533162,77.1713562,1408,99.74116466,0.003942494,0.168276589,0.086616259,0.090558753
310.6551163,77.25335693,1710,99.73989709,0.004021186,0.169432284,0.086649442,0.090670628
311.1554863,77.3213501,1736,99.73850402,0.004082672,0.17071294,0.086700372,0.090783044
311.6564646,77.40142822,1590,99.73721762,0.004144737,0.171890073,0.08674757,0.090892307
312.1580118,77.49130249,1206,99.7360128,0.004203722,0.172988715,0.086794762,0.090998484
312.6604833,77.58520508,1528,99.73500251,0.004262891,0.17389941,0.086835189,0.09109808
313.1632614,77.65066528,1513,99.73374749,0.00431153,0.175063159,0.086877821,0.091189351
313.6650856,77.72677612,1381,99.73255522,0.004355158,0.176169816,0.086919804,0.091274962
314.1657664,77.83621216,1448,99.73154493,0.004402839,0.177099544,0.086952687,0.091355526
314.6670222,77.94396973,1365,99.73041541,0.004450388,0.178147649,0.086986551,0.091436939
315.1672145,78.068573,1276,99.72932982,0.004518344,0.179140682,0.087011155,0.091529499
315.6686633,78.20559692,1362,99.7282254,0.004613663,0.180136955,0.087023981,0.091637644
316.1701844,78.35531616,1556,99.72702686,0.004714044,0.181224816,0.087034282,0.091748326
316.6707372,78.54116821,1336,99.72601029,0.004819423,0.182123619,0.087046667,0.09186609
317.172416,78.72814941,1410,99.72498745,0.004897979,0.183047614,0.087066957,0.091964936
317.6732907,78.89926147,1077,99.72390813,0.004966663,0.184027999,0.087097205,0.092063868
318.1751077,79.07467651,1302,99.72283509,0.005054488,0.184985347,0.087125075,0.092179563
318.6752171,79.2454834,1165,99.72146084,0.005202613,0.186184775,0.087151769,0.092354382
319.1760692,79.42346191,1441,99.72036898,0.005376062,0.187092439,0.087162523,0.092538585
319.6762121,79.58248901,1549,99.7190512,0.00555863,0.18821788,0.087172285,0.092730915
320.1772679,79.73239136,1223,99.71767696,0.005743091,0.189390164,0.087189787,0.092932878
320.6779631,79.88619995,1358,99.71642194,0.00590392,0.190457159,0.087216983,0.093120903
321.1799201,80.03988647,1584,99.71503514,0.006049972,0.191658072,0.087256815,0.093306787
321.6800146,80.19088745,1124,99.71359814,0.00617723,0.19291907,0.087305558,0.093482788
322.1807332,80.36651611,1711,99.71243097,0.006315446,0.193919073,0.087334506,0.093649952
322.6809531,80.54251099,849,99.71128263,0.006437194,0.194910978,0.087369197,0.093806391
323.1817412,80.70172119,1188,99.71006526,0.006577214,0.195961812,0.087395713,0.093972927
323.6842572,80.82485962,1504,99.70848394,0.006711368,0.197365713,0.087438983,0.094150351
324.1861653,80.94519043,1325,99.70691516,0.006805338,0.198770236,0.087509266,0.094314604
324.6862019,81.07943726,1359,99.70545934,0.006866974,0.200086149,0.087587539,0.094454513
325.1869606,81.21011353,1215,99.70385291,0.006912621,0.201551705,0.087682762,0.094595383
325.6873893,81.33963013,1404,99.70223394,0.006940699,0.203018332,0.087807033,0.094747732
326.1887002,81.48095703,1451,99.70092244,0.006961038,0.204178797,0.087937725,0.094898763
326.6905248,81.61117554,1216,99.69940387,0.006970268,0.205525007,0.088100859,0.095071127
327.1919559,81.74078369,1193,99.69794177,0.006995228,0.206828647,0.088234358,0.095229586
327.6941937,81.85830688,1461,99.69638554,0.007057656,0.208231823,0.08832498,0.095382636
328.1961036,81.97900391,1615,99.69496109,0.007142028,0.209518149,0.088378729,0.095520757
328.6961521,82.0836792,1000,99.69332329,0.007218383,0.211022041,0.088436283,0.095654666
329.1968762,82.17752075,1266,99.69156627,0.007263296,0.212658187,0.088512252,0.095775548
329.6994078,82.28369141,1671,99.68997866,0.007284322,0.21414142,0.088595593,0.095879915
330.2002199,82.38378906,1408,99.68832831,0.007283294,0.215694634,0.088693758,0.095977052
330.7018962,82.52111816,1281,99.68692269,0.007281168,0.217006106,0.088790036,0.096071204
331.2026963,82.65213013,1189,99.68540412,0.00733661,0.218420655,0.088838619,0.096175229
331.7050499,82.78863525,1450,99.68396084,0.007447571,0.219737542,0.088854043,0.096301614
332.2068652,82.92971802,1274,99.6825615,0.00756045,0.221009899,0.088868156,0.096428606
332.7077649,83.06616211,1298,99.68086094,0.00767056,0.222586614,0.088881883,0.096552443
333.2087244,83.20608521,1284,99.67930472,0.007773947,0.224026405,0.088894929,0.096668876
333.7094865,83.33584595,1442,99.67763554,0.007891984,0.225565374,0.088907099,0.096799083
334.2112232,83.47097778,1271,99.67606677,0.008025162,0.226990487,0.088917584,0.096942746
334.7124927,83.57669067,1841,99.67414031,0.008164505,0.228764296,0.088930888,0.097095393
335.2131848,83.69900513,1418,99.67248368,0.008287847,0.230274159,0.08895431,0.097242157
335.7154977,83.8067627,1377,99.67053213,0.008397734,0.232080757,0.08898938,0.097387114
336.2170892,83.92529297,1584,99.6685994,0.008484369,0.2338777,0.089038533,0.097522902
336.7180335,84.06326294,1192,99.66694277,0.008598351,0.2353818,0.089077079,0.09767543
337.2185752,84.20922852,1354,99.66511672,0.008733208,0.237042933,0.089107143,0.097840351
337.7201868,84.34552002,1237,99.66342244,0.008865969,0.23857132,0.089140271,0.09800624
338.2209245,84.46618652,1289,99.66159011,0.008999715,0.240236144,0.08917403,0.098173745
338.7214903,84.59561157,1399,99.65977661,0.009122828,0.241884473,0.089216093,0.098338921
339.2220412,84.73175049,1239,99.65803213,0.00921838,0.243475703,0.089273788,0.098492168
339.7231049,84.85864258,1513,99.6560492,0.009297951,0.245312783,0.089340069,0.09863802
340.2237744,84.98754883,1272,99.65411647,0.009369941,0.24709818,0.089415413,0.098785354
340.7248531,85.11224365,1235,99.65211471,0.009428667,0.248954536,0.089502088,0.098930755
341.2251145,85.23138428,1449,99.65004393,0.009483717,0.250879655,0.089592703,0.09907642
341.7259492,85.37286377,1835,99.64815512,0.009571167,0.252620262,0.08965345,0.099224617
342.2284644,85.50869751,1552,99.64605924,0.009667725,0.254567714,0.089705324,0.099373049
342.7313554,85.64648438,1795,99.64390688,0.009768092,0.256573882,0.089751149,0.099519241
343.232723,85.78930664,1412,99.64181099,0.009882084,0.258522112,0.089784811,0.099666895
343.7341818,85.93206787,1803,99.63969629,0.009977138,0.260508516,0.089818061,0.099795199
344.2364499,86.06973267,1659,99.63753765,0.010045293,0.262538077,0.08987898,0.099924273
344.7366277,86.2159729,1552,99.63530371,0.010118009,0.264640927,0.089937349,0.100055358
345.2370327,86.37109375,1658,99.6330635,0.010200606,0.266755828,0.089980062,0.100180668
345.7380922,86.5390625,1359,99.63089232,0.010311425,0.268775546,0.090020709,0.100332134
346.2398523,86.71954346,1383,99.62882781,0.010433443,0.270692501,0.090046245,0.100479688
346.7409921,86.8855896,1596,99.62648092,0.010569801,0.272880442,0.090068832,0.100638633
347.2429071,87.04891968,1409,99.62414659,0.010718297,0.275040037,0.090095079,0.100813376
347.7445285,87.20748901,1486,99.62166165,0.010864638,0.277353132,0.090120584,0.100985222
348.2451107,87.3588562,1592,99.61919553,0.010998204,0.279652742,0.090153522,0.101151726
348.7473844,87.50814819,1525,99.61675452,0.011152689,0.281909881,0.090182912,0.101335601
349.2488025,87.64624023,1205,99.61428213,0.011329488,0.284178355,0.090210028,0.101539516
349.749105,87.79934692,1626,99.61204192,0.011492267,0.286238298,0.090227518,0.101719785
350.249144,87.92559814,1576,99.6095005,0.011634143,0.288608258,0.090257098,0.101891241
350.7500644,88.050354,1524,99.60683986,0.011787482,0.291083916,0.090288743,0.102076225
351.2511187,88.18185425,1550,99.60416667,0.011953921,0.293552578,0.090326835,0.102280756
351.7521464,88.32510376,1336,99.60159388,0.01208598,0.295955555,0.090364589,0.102450569
352.2530701,88.47802734,1739,99.59916541,0.012209861,0.298218743,0.090405984,0.102615845
352.7550265,88.60742188,1462,99.59649849,0.01233599,0.300714307,0.090451209,0.102787199
353.2562062,88.74331665,1755,99.59378765,0.012459592,0.303245342,0.090507415,0.102967007
353.758168,88.88388062,1573,99.59103916,0.012577233,0.305799343,0.090584267,0.1031615
354.2584958,89.03521729,1624,99.58825301,0.012700185,0.308390556,0.090656247,0.103356432
354.7597437,89.18664551,1589,99.58548569,0.012823895,0.310977009,0.090713403,0.103537298
355.2605788,89.33551025,1565,99.58269327,0.012964924,0.313581171,0.090760632,0.103725556
355.7614914,89.49032593,1524,99.57983183,0.013110974,0.31624864,0.090808559,0.103919533
356.2621118,89.64318848,1470,99.57696411,0.013249292,0.318919838,0.090866763,0.104116055
356.762418,89.79968262,1495,99.57437249,0.013399409,0.321317896,0.090910205,0.104309614
357.2627062,89.93435669,1582,99.57146084,0.013515171,0.324046251,0.090977735,0.104492906
357.7636057,90.07336426,1507,99.56856175,0.013621555,0.326773607,0.091043091,0.104664646
358.2641507,90.22564697,1139,99.56568775,0.013721183,0.329502922,0.091088144,0.104809327
358.7644586,90.38827515,1684,99.56300201,0.013855079,0.332039082,0.091103832,0.104958911
359.2649445,90.5418396,1453,99.56010291,0.013961201,0.334799216,0.091136672,0.105097873
359.7660496,90.68728638,1731,99.55711596,0.014058563,0.337650605,0.091174868,0.105233431
360.2677743,90.82650757,1625,99.55414157,0.014137991,0.340506049,0.091214394,0.105352385
360.7681467,90.96258545,1693,99.55118599,0.014207255,0.343351612,0.091255139,0.105462394
361.2700517,91.09634399,1716,99.5481865,0.01426747,0.346240737,0.091305297,0.105572767
361.7704462,91.23477173,1591,99.54515562,0.014325677,0.349168509,0.091350191,0.105675868
362.2719074,91.37512207,1528,99.54212475,0.014384136,0.35209736,0.091393755,0.105777891
362.7724987,91.52011108,1627,99.53905622,0.014442277,0.355069774,0.091431724,0.105874001
363.2726748,91.67126465,1661,99.53599398,0.014490604,0.358034972,0.091480448,0.105971052
363.7745869,91.82568359,1741,99.53289408,0.014542551,0.361035254,0.091528118,0.106070669
364.2752337,91.98049927,1589,99.5297879,0.014598358,0.364035385,0.091578356,0.106176714
364.7769224,92.13763428,1712,99.5266127,0.014685091,0.367073554,0.091628655,0.106313746
365.2776647,92.29663086,1555,99.52339985,0.014805015,0.370131337,0.091663799,0.106468814
365.7786678,92.44763184,1571,99.52019327,0.014912978,0.373198372,0.091695376,0.106608354
366.2793396,92.59933472,1742,99.51691767,0.015028129,0.376326352,0.091727849,0.106755978
366.7807607,92.72924805,1693,99.51367972,0.01513007,0.379428983,0.091761228,0.106891298
367.2809787,92.86447144,1583,99.51044177,0.015229396,0.382545689,0.091783148,0.107012544
367.7827025,92.99829102,1752,99.50725402,0.015314079,0.385619575,0.09181233,0.107126409
368.2844105,93.12319946,1778,99.50398469,0.015373045,0.388776727,0.09186554,0.107238585
368.7863879,93.25106812,1890,99.50071536,0.015409983,0.391939287,0.091935368,0.107345351
369.288043,93.38729858,1799,99.49742093,0.015433162,0.395134947,0.092010958,0.10744412
369.7896937,93.5241394,1867,99.49412651,0.01543736,0.398338122,0.092098012,0.107535372
370.2897031,93.65783691,1894,99.4908007,0.015434519,0.401562289,0.092202489,0.107637008
370.7900542,93.78833008,1882,99.4873996,0.015464591,0.404823666,0.092312144,0.107776735
371.2917037,93.9128418,1955,99.48396084,0.015507068,0.408109156,0.092422933,0.107930001
371.7934371,94.03329468,1888,99.48047189,0.015567942,0.411444196,0.092515975,0.108083917
372.2957345,94.159729,2153,99.47693273,0.015622278,0.414832427,0.092612565,0.108234843
372.7976179,94.29983521,1969,99.47340612,0.015678501,0.418192745,0.09272263,0.108401131
373.298839,94.44708252,2044,99.46996737,0.015780085,0.421461643,0.092790902,0.108570987
373.8006108,94.59283447,1915,99.46635919,0.015876402,0.424906278,0.092858133,0.108734535
374.3025596,94.73651123,1821,99.46276355,0.015981009,0.428340356,0.092915081,0.10889609
374.8043784,94.88046265,1890,99.459124,0.016102815,0.431803575,0.092969614,0.109072429
375.3051213,95.03012085,1948,99.45542796,0.016206816,0.435311108,0.093054113,0.109260929
375.8053311,95.18127441,1955,99.45176958,0.016290741,0.438799609,0.093140071,0.109430812
376.3059994,95.32403564,2018,99.44805472,0.016381326,0.442343472,0.093220483,0.109601809
376.8083916,95.46377563,2171,99.44422063,0.016512685,0.445993051,0.093273632,0.109786317
377.3084219,95.60385132,1748,99.4405246,0.016653197,0.449492949,0.093329256,0.109982453
377.8089216,95.74795532,1699,99.43707329,0.01680628,0.452748557,0.09337187,0.11017815
378.3099834,95.88479614,2104,99.43343373,0.016968965,0.45619365,0.09340365,0.110372615
378.8112071,96.01403809,2040,99.42968122,0.017132441,0.459772959,0.093413375,0.110545816
379.3123977,96.14627075,1968,99.42588479,0.017329719,0.463368875,0.093416617,0.110746336
379.8135722,96.27938843,2272,99.42210718,0.0175194,0.466954984,0.093418437,0.110937837
380.3154719,96.40908813,2566,99.41809739,0.017716405,0.470764146,0.093422059,0.111138464
380.8172029,96.54281616,2340,99.41400602,0.017951705,0.47461447,0.093427801,0.111379506
381.3183521,96.67959595,2134,99.40996486,0.018157285,0.478441997,0.093435859,0.111593144
381.8184185,96.81140137,2397,99.405999,0.018332813,0.482224078,0.093444113,0.111776926
382.3193109,96.94155884,2186,99.40201431,0.018507958,0.486026721,0.093451014,0.111958972
382.8199415,97.06561279,2267,99.39810492,0.018715119,0.489728273,0.093451688,0.112166807
383.3207065,97.18786621,2583,99.39405748,0.01894562,0.493545212,0.093451688,0.112397308
383.8216456,97.30737305,2681,99.38989709,0.019162865,0.497488359,0.093451688,0.112614553
384.3224462,97.42355347,2647,99.38580572,0.019390333,0.501352257,0.093451688,0.112842021
384.8225411,97.53500366,2729,99.38170181,0.019610115,0.505236391,0.093451688,0.113061803
385.3234015,97.64157104,2881,99.37768574,0.019792302,0.509070267,0.093451688,0.11324399
385.824257,97.74835205,3211,99.37355045,0.019979716,0.513018145,0.093451688,0.113431404
386.3247991,97.85794067,3171,99.36930221,0.020174279,0.517071824,0.093451688,0.113625967
386.8259628,97.96569824,3278,99.36506652,0.020383674,0.521098122,0.093451688,0.113835362
387.3276342,98.06716919,3794,99.36086847,0.020614705,0.525065133,0.093451688,0.114066393
387.828229,98.16644287,3738,99.35641315,0.020850499,0.52928466,0.093451688,0.114302187
388.329738,98.26263428,3841,99.35199548,0.021062857,0.533489973,0.093451688,0.114514545
388.8305464,98.35800171,3877,99.34756526,0.02127553,0.537707521,0.093451688,0.114727218
389.3323386,98.45196533,4177,99.34306601,0.021472269,0.542009711,0.093452006,0.114924275
389.8326704,98.53866577,4147,99.33863579,0.021651843,0.546259855,0.093452509,0.115104352
390.3336184,98.62310791,4431,99.334124,0.021829659,0.550593837,0.093452509,0.115282168
390.8348745,98.70794678,4655,99.32950552,0.022014774,0.555027195,0.093452509,0.115467283
391.3349692,98.79064941,4748,99.3248996,0.022212441,0.559435451,0.093452509,0.11566495
391.8354939,98.87255859,5004,99.3202623,0.022394193,0.563890999,0.093452509,0.115846702
392.3355552,98.94747925,5149,99.31561245,0.022548639,0.568386403,0.093452509,0.116001148
392.8358875,99.01773071,5336,99.31100653,0.022687279,0.572853686,0.093452509,0.116139788
393.3370405,99.08648682,5691,99.3063002,0.022857853,0.577389438,0.093452509,0.116310362
393.8379736,99.15118408,5868,99.30159388,0.023050788,0.581902828,0.093452509,0.116503297
394.3386591,99.21453857,6098,99.29681225,0.023223672,0.586511571,0.093452509,0.116676181
394.8395399,99.27288818,6360,99.29191767,0.023403957,0.591225864,0.093452509,0.116856466
395.3397357,99.32601929,6504,99.28710467,0.023573162,0.59586966,0.093452509,0.117025671
395.8399384,99.37713623,6563,99.28227912,0.023740543,0.60052736,0.093452981,0.117193524
396.3403686,99.42614746,6689,99.27737826,0.023912096,0.60525666,0.093452981,0.117365077
396.8408219,99.47253418,6812,99.27240211,0.024084077,0.610060098,0.093453716,0.117537793
397.3412455,99.51721191,7029,99.26745105,0.024253623,0.614838095,0.093457227,0.11771085
397.8420167,99.55895996,7037,99.2624247,0.024431803,0.619685811,0.093457687,0.11788949
398.342731,99.59796143,7088,99.25735442,0.024606645,0.62458125,0.093457687,0.118064332
398.8435681,99.63409424,7298,99.25225276,0.024769994,0.629519558,0.093457687,0.118227681
399.3440745,99.67010498,7331,99.24711345,0.024933439,0.63449542,0.093457687,0.118391126
399.844532,99.70425415,7393,99.24199297,0.025085011,0.63946433,0.093457687,0.118542698
400.3447634,99.73605347,7448,99.23677209,0.025231476,0.644538749,0.093457687,0.118689163
400.8450246,99.76617432,7507,99.23155748,0.025381123,0.64960371,0.093457687,0.11883881
401.3456082,99.79284668,7567,99.22638052,0.025557133,0.654604658,0.093457687,0.11901482
401.8463458,99.81710815,7575,99.22107806,0.02576085,0.659703401,0.093457687,0.119218537
402.3478036,99.83840942,7576,99.2157505,0.025979391,0.66481242,0.093457687,0.119437078
402.8483885,99.85900879,7546,99.21032254,0.026184814,0.670034658,0.093457987,0.119642801
403.3485544,99.87747192,7457,99.20493223,0.026388348,0.675220909,0.093458514,0.119846862
403.8490282,99.89318848,7455,99.19961094,0.026569253,0.680359512,0.093460291,0.120029544
404.3492366,99.90805054,7477,99.19420808,0.026720704,0.685610499,0.093460714,0.120181418
404.8509894,99.92025757,7370,99.18869854,0.026857258,0.690983324,0.093460874,0.120318132
405.3520653,99.93182373,7400,99.18308233,0.026993938,0.696439873,0.09348386,0.120477798
405.853945,99.94064331,7398,99.17753514,0.027148208,0.701811111,0.093505541,0.120653749
406.3550577,99.95089722,7316,99.17175577,0.027279289,0.707401971,0.093562966,0.120842255
406.855808,99.95858765,7271,99.16605171,0.027392682,0.712940354,0.093615257,0.121007939
407.3558119,99.96426392,7212,99.16045432,0.027512461,0.718403386,0.093629836,0.121142297
407.8566558,99.96884155,7164,99.154813,0.027641143,0.723903261,0.093642594,0.121283737
408.3575304,99.97317505,7143,99.14910894,0.02775521,0.729467228,0.093668626,0.121423836
408.8577993,99.97839355,7142,99.14326054,0.027901088,0.735142554,0.093695816,0.121596904
409.3590594,99.98123169,6971,99.13736195,0.028047824,0.740866279,0.09372395,0.121771774
409.8591136,99.98324585,6916,99.1314759,0.028179028,0.746601135,0.093743933,0.121922961
410.3599479,99.98492432,6946,99.12560241,0.028312113,0.7523136,0.093771877,0.12208399
410.860616,99.98788452,7012,99.11957831,0.028460169,0.758176716,0.093784801,0.12224497
411.3615386,99.98861694,6863,99.11365462,0.02859771,0.76394668,0.093800991,0.122398701
411.8616413,99.98971558,6730,99.10772465,0.028715478,0.769740596,0.093819277,0.122534755
412.3624944,99.98989868,6711,99.10179468,0.028860369,0.775521795,0.093823156,0.122683525
412.8636576,99.98995972,6702,99.09576431,0.028996669,0.781414109,0.093824915,0.122821584
413.3651747,99.99249268,6693,99.08947038,0.029151843,0.787544827,0.093832949,0.122984792
413.8660012,99.99136353,6587,99.08330196,0.029314058,0.79353922,0.093844764,0.123158822
414.3672507,99.990448,6555,99.07707078,0.029487239,0.79959513,0.093846847,0.123334086
414.8675724,99.98962402,6384,99.07083333,0.029615637,0.805694837,0.093856193,0.12347183
415.3681479,99.98834229,6355,99.06456451,0.029752408,0.811819801,0.093863283,0.123615691
415.8683845,99.98822021,6348,99.05824548,0.029900801,0.817984502,0.093869215,0.123770016
416.3686797,99.98681641,6322,99.05198921,0.030047424,0.824090331,0.093873039,0.123920463
416.8703415,99.98532104,6278,99.04567018,0.030186821,0.830260106,0.093882892,0.124069713
417.3715661,99.98635864,6282,99.03913153,0.030322918,0.836631055,0.093914501,0.124237419
417.8722949,99.98443604,6135,99.03283133,0.030470496,0.8427766,0.093921579,0.124392075
418.3728114,99.98474121,6168,99.02627385,0.030629727,0.849165197,0.09393123,0.124560957
418.8728892,99.98297119,6023,99.01989834,0.030785217,0.855382311,0.093934129,0.124719346
419.3739223,99.98501587,6203,99.01329066,0.030930209,0.861842205,0.093936923,0.124867132
419.8752135,99.98403931,6075,99.00673946,0.031054381,0.868255664,0.093950497,0.125004878
420.3766391,99.98312378,6038,99.0001757,0.031203402,0.874670251,0.093950644,0.125154046
420.8785824,99.98339844,5996,98.99351155,0.031347503,0.881188426,0.093952525,0.125300028
421.3807182,99.98312378,5924,98.98678464,0.031491521,0.887765255,0.093958586,0.125450107
421.8830681,99.98532104,5833,98.97990713,0.031645773,0.894471735,0.093975364,0.125621137
422.3831926,99.98651123,5889,98.97302962,0.031781251,0.901177838,0.094011293,0.125792544
422.883676,99.98336792,5691,98.96640311,0.031928483,0.907648869,0.094019535,0.125948018
423.3861738,99.98202515,5796,98.9596762,0.032070448,0.914232237,0.09402111,0.126091558
423.8864978,99.98236084,5723,98.95273594,0.032222337,0.921013893,0.094027826,0.126250163
424.3876406,99.98251343,5761,98.94579568,0.032361744,0.927792153,0.09405042,0.126412164
424.8878912,99.98129272,5539,98.93891817,0.032503105,0.934512253,0.09406647,0.126569575
425.3889025,99.9805603,5568,98.93200301,0.032674748,0.941252369,0.094069871,0.126744619
425.8893829,99.98065186,5448,98.9250251,0.032821962,0.948064947,0.094087991,0.126909953
426.3897317,99.9786377,5434,98.91818524,0.032975009,0.954738209,0.09410154,0.127076549
426.8899119,99.97695923,5319,98.91124498,0.033152183,0.961496468,0.094106369,0.127258552
427.3905163,99.97723389,5280,98.90411647,0.033290076,0.968454457,0.094139001,0.127429077
427.8922362,99.97732544,5148,98.8970005,0.033407329,0.975411466,0.094180702,0.127588031
428.3933273,99.97662354,5073,98.88990964,0.033533803,0.982339726,0.094216833,0.127750636
428.8963151,99.97470093,4997,98.88284388,0.033649913,0.98926459,0.094241621,0.127891534
429.396736,99.97366333,4966,98.87577184,0.033757169,0.996214218,0.094256776,0.128013945
429.8978775,99.97396851,4860,98.86855547,0.03382444,1.003315128,0.09430496,0.1281294
430.3983175,99.97311401,4828,98.86140813,0.033879868,1.010358279,0.094353721,0.128233589
430.8994462,99.97067261,4802,98.85436747,0.033956676,1.017291719,0.094384134,0.12834081
431.4004887,99.96914673,4833,98.84728288,0.03403938,1.02427962,0.094398119,0.128437499
431.9014465,99.96875,4851,98.84004769,0.034116599,1.031414029,0.094421681,0.12853828
432.403415,99.96646118,4795,98.83285643,0.034198363,1.038505183,0.094440028,0.128638391
432.9035987,99.96484375,4708,98.82561496,0.03429104,1.04563337,0.094460631,0.128751671
433.4045018,99.96405029,4627,98.81831702,0.034394787,1.052820921,0.094467273,0.12886206
433.9060581,99.962677,4628,98.81093122,0.034491647,1.060105271,0.094471857,0.128963504
434.4067221,99.96151733,4626,98.80357053,0.034592839,1.067363748,0.094472881,0.12906572
434.9070773,99.95907593,4583,98.79635417,0.034686929,1.074483426,0.094475479,0.129162408
435.4091128,99.95809937,4517,98.78887425,0.034779425,1.081851135,0.094495193,0.129274618
435.909457,99.95739746,4532,98.7813755,0.034841564,1.089239606,0.094543328,0.129384892
436.4105375,99.95562744,4500,98.77393951,0.034916764,1.096564202,0.094579527,0.129496291
436.9128018,99.95397949,4522,98.76642194,0.035016176,1.103958871,0.094603015,0.129619191
437.4131381,99.95419312,4445,98.75886044,0.035109944,1.111404416,0.094625199,0.129735143
437.9150581,99.95370483,4415,98.75124247,0.035194084,1.118911179,0.094652266,0.12984635
438.4171482,99.95275879,4420,98.7435743,0.03527218,1.126447489,0.094706034,0.129978214
438.917485,99.9510498,4415,98.73601908,0.035366169,1.133879773,0.094734982,0.130101151
439.4190034,99.9508667,4359,98.7283007,0.035416654,1.141482133,0.094800509,0.130217163
439.9191353,99.94952393,4326,98.72063881,0.035462835,1.149036901,0.094861459,0.130324294
440.4199812,99.94866943,4345,98.71292043,0.035522271,1.156650963,0.094906334,0.130428605
440.9205227,99.94625854,4296,98.70539659,0.035594735,1.164080443,0.094928236,0.130522971
441.4205903,99.94647217,4309,98.69767194,0.03564523,1.171703581,0.094979252,0.130624482
441.9207213,99.94607544,4298,98.68992846,0.035632968,1.179346886,0.095091683,0.130724651
442.4216182,99.94546509,4293,98.68214106,0.035623331,1.187035125,0.09520048,0.130823811
442.9218001,99.94552612,4275,98.67428464,0.035567873,1.194788048,0.095359441,0.130927314
443.4218646,99.94515991,4259,98.66644076,0.035497416,1.202528357,0.095533464,0.13103088
443.92349,99.9440918,4193,98.65855924,0.035485454,1.210316198,0.095639112,0.131124566
444.4240149,99.94259644,4088,98.65076556,0.035530718,1.21802059,0.095683129,0.131213847
444.9240264,99.94259644,4004,98.64287149,0.035528552,1.225820016,0.095779946,0.131308498
445.4240373,99.94088745,3937,98.63500251,0.035565835,1.233592855,0.0958388,0.131404635
